,Zomato URL,Name of Restaurant,Address,Cuisine,Price for 2,Dining Rating,Dining Rating Count
4805,https://www.zomato.com/chennai/anjali-juice-adambakkam,ANJALI JUICE," Palandyamman Koil Street, Adambakkam","['Juices', ' Beverages']",100.0,2.0,4
4806,https://www.zomato.com/chennai/sri-venkateshwara-sweets-bakery-sholinganallur,SRI VENKATESHWARA SWEETS & BAKERY," 52/2, Anna Street, Sholinganallur, Chennai",['Bakery'],250.0,2.0,4
4807,https://www.zomato.com/chennai/sri-krishna-foods-triplicane,SRI KRISHNA FOODS," 22/3, Car Street, Triplicane, Chennai",['South Indian'],200.0,2.0,4
4808,https://www.zomato.com/chennai/hotel-pandian-1-porur,HOTEL PANDIAN," 2, Subashree Nagar Extension, Mugalivakkam Main Road, Mugalivakkam, Near Porur, Chennai","['Chinese', ' North Indian', ' South Indian']",600.0,2.0,4
4809,https://www.zomato.com/chennai/orange-twist-taste-vandalur,ORANGE TWIST & TASTE," 45, Vandalur Kelambakkam Road, Vandalur, Chennai","['Beverages', ' Fast Food']",200.0,2.0,4
4810,https://www.zomato.com/chennai/madurai-original-sri-vaigai-pandiyan-porur,MADURAI ORIGINAL SRI VAIGAI PANDIYAN," 2/4, 200 Feet Road, Om Sakthi Nagar, Toll Gate Vanagaram, Porur, Chennai",['South Indian'],250.0,2.0,4
4811,https://www.zomato.com/chennai/mixbite-adyar,MIXBITE," 122, L B Road, Adyar, Chennai","['Fast Food', ' Juices', ' Beverages']",350.0,2.0,4
4812,https://www.zomato.com/chennai/chucks-pizzeria-chengalpattu,CHUCKS PIZZERIA," 6, GST, Chengalpattu, Chennai","['Pizza', ' Italian']",400.0,2.0,4
4813,https://www.zomato.com/chennai/hotel-ambur-biriyani-park-town,HOTEL AMBUR BIRIYANI," V.V Kovil Street, Periyamed, Park Town, Chennai",['Biryani'],250.0,2.0,4
4814,https://www.zomato.com/chennai/mr-burmese-anna-nagar-east,MR.BURMESE," 108, Red Hills Road, Villivakkam, Kolathur,  Chennai",['Burmese'],150.0,2.0,4
4815,https://www.zomato.com/chennai/bon-bites-royapettah,BON BITES," 22/56, Puram Prakasam Rao Road, Balaji Nagar, Royapettah, Chennai","['Fast Food', ' Beverages']",250.0,2.0,4
4816,https://www.zomato.com/chennai/parveen-briyani-kanchipuram-district,PARVEEN BRIYANI," 7/25, NH 3, Silapathikaram Street, Maraimalai Nagar, Kanchipuram District, Chennai","['South Indian', ' Chinese']",200.0,2.0,4
4817,https://www.zomato.com/chennai/happy-fast-food-saidapet,HAPPY FAST FOOD," 42, Anjaneyar Kovil Street, Saidapet, Chennai","['Chettinad', ' Chinese']",250.0,2.0,4
4818,https://www.zomato.com/chennai/dhabba-on-wheels-teynampet,DHABBA ON WHEELS," 9, Cenethope Road, Teynampet, Chennai",['North Indian'],500.0,2.0,4
4819,https://www.zomato.com/chennai/ambrosia-30h6-besant-nagar,AMBROSIA 3'0H'6," 62, Karaayi Apartment, Rukmani Road, Kalakshetra Colony, Besant Nagar, Chennai","['Bakery', ' Desserts']",900.0,2.0,4
4820,https://www.zomato.com/chennai/s-p-biriyani-fast-food-anna-nagar-west,S.P BIRIYANI & FAST FOOD," 119, North Redhills Road Villivakkam, Anna Nagar West, Chennai",['South Indian'],250.0,2.0,4
4821,https://www.zomato.com/chennai/viva-snackteria-teynampet,VIVA SNACKTERIA," 24/4, Rathna Nagar, Teynampet, Chennai","['Sandwich', ' Beverages', ' South Indian', ' Fast Food']",200.0,2.0,4
4822,https://www.zomato.com/chennai/yaa-mohaideen-biryani-1-pallavaram,YAA MOHAIDEEN BIRYANI," 4/158, Church Road, Opposite Uzhavar Santhai & Tea Stall, Pallavaram, Chennai","['Biryani', ' Chinese', ' Tamil']",600.0,4.5,3414
4823,https://www.zomato.com/chennai/yaa-mohaideen-biryani-medavakkam,YAA MOHAIDEEN BIRYANI," 13, Kailash Nagar, Perumbakkam, Medavakkam, Chennai","['Biryani', ' Chettinad', ' North Indian', ' Mughlai']",700.0,4.1,603
4824,https://www.zomato.com/chennai/yaa-mohaideen-biryani-t-nagar,YAA MOHAIDEEN BIRYANI," 1/1, Prakasam Road, Parthasarathi Puram, T Nagar, Chennai","['Biryani', ' Chinese', ' South Indian', ' North Indian']",400.0,3.9,556
4825,https://www.zomato.com/chennai/yaa-mohaideen-biryani-vadapalani,YAA MOHAIDEEN BIRYANI," 15, Sasthiri Nagar, Jawaharlal Nehru Road, 100 Feet Road, Vadapalani, Chennai","['North Indian', ' Seafood', ' Biryani', ' Beverages', ' Desserts']",1000.0,3.5,112
4826,https://www.zomato.com/chennai/yaa-mohaideen-biryani-ambattur,YAA MOHAIDEEN BIRYANI," 463, Nibav Building, Mathura Road, Ambattur, Chennai","['Biryani', ' Chettinad', ' North Indian', ' Mughlai']",700.0,3.7,96
4827,https://www.zomato.com/chennai/yaa-mohaideen-biryani-velachery,YAA MOHAIDEEN BIRYANI," 35A, 35B, 35C, Gangai Amman Kovil, Main Street, Ganapathy Nagar, Velachery, Chennai","['Chinese', ' Biryani', ' North Indian']",600.0,3.6,95
4828,https://www.zomato.com/chennai/yaa-mohaideen-biryani-potheri,YAA MOHAIDEEN BIRYANI," 6, CMDA Town Center, GST Road, Maraimalai Nagar, Kattankulathur, Potheri, Chennai","['Biryani', ' Chinese', ' Tamil']",600.0,3.6,141
4829,https://www.zomato.com/chennai/yaa-mohaideen-biryani-perambur,YAA MOHAIDEEN BIRYANI," 61, Perambur High Road, Near Adyar Ananda Bhavan, Perambur, Chennai","['Biryani', ' Chinese', ' Tamil']",600.0,3.8,100
4830,https://www.zomato.com/chennai/yaa-mohaideen-biriyani-tambaram,YAA MOHAIDEEN BIRIYANI," Plot 15, Sri Ram Nagar Extension 2, Mudichur Road, Tambaram, Chennai","['Chinese', ' North Indian', ' Mughlai', ' Biryani']",550.0,3.5,50
4831,https://www.zomato.com/chennai/yaa-mohaideen-biryani-gst-road,YAA MOHAIDEEN BIRYANI," 243, Urapakkam, GST Road, Chennai","['Biryani', ' Chinese', ' Tamil']",600.0,3.7,82
4832,https://www.zomato.com/chennai/yaa-mohaideen-biryani-porur,YAA MOHAIDEEN BIRYANI," 79, 80, Arcot Road, Rajeswari Nagar, Karambakkam, Porur, Chennai","['North Indian', ' Chinese', ' Tamil']",500.0,2.8,32
4833,https://www.zomato.com/chennai/ss-hyderabad-biryani-1-perambur,SS HYDERABAD BIRYANI," 152, Paper Mills Road, Near Vasan Eye Care, Perambur, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,4.2,732
4834,https://www.zomato.com/chennai/ss-hyderabad-biryani-nungambakkam,SS HYDERABAD BIRYANI," 109, Valluvarkottam High Road, Nungambakkam, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,4.3,797
4835,https://www.zomato.com/chennai/ss-hyderabad-biryani-kolathur,SS HYDERABAD BIRYANI," 33, Samdaria Colony Road, Kolathur, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,4.2,730
4836,https://www.zomato.com/chennai/ss-hyderabad-biryani-ambattur,SS HYDERABAD BIRYANI," 308, Near Ambattur Market, M.T.H. Road, Venkatapuram, Ambattur, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,4.2,629
4837,https://www.zomato.com/chennai/ss-hyderabad-biryani-2-avadi,SS HYDERABAD BIRYANI," 54, HVF Road, Near Avadi Camp Head Office, Avadi, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,4.2,381
4838,https://www.zomato.com/chennai/ss-hyderabad-biryani-perambur,SS HYDERABAD BIRYANI," 332, Opposite To Perambur Sub Register Office, Gopal Colony, Paper Mills Road, Perambur, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,4.1,445
4839,https://www.zomato.com/chennai/ss-hyderabad-biryani-red-hills,SS HYDERABAD BIRYANI," 2/550, GNT Road, Red Hills, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,4.1,421
4840,https://www.zomato.com/chennai/ss-hyderabad-biryani-royapettah,SS HYDERABAD BIRYANI," 143/57, Jani Jahn Khan Road, Near Presentation Church, Royapettah, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,4.1,364
4841,https://www.zomato.com/chennai/ss-hyderabad-biryani-tiruvottiyur,SS HYDERABAD BIRYANI," 975, Ameer Complex, Near Kaladipet market, T.H.Road, Tiruvottiyur, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,3.9,267
4842,https://www.zomato.com/chennai/ss-hyderabad-biryani-4-perambur,SS HYDERABAD BIRYANI," A1, SIDCO, 2nd Main Road, Kaviyarasu Kannadasan Nagar, Near Bharat Petroleum, Kodungaiyur, Perambur, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,4.1,182
4843,https://www.zomato.com/chennai/ss-hyderabad-biryani-1-washermenpet,SS HYDERABAD BIRYANI," 16/2, Seniyamman Koil Street, Tondiarpet, Washermenpet, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,4.0,179
4844,https://www.zomato.com/chennai/ss-hyderabad-biryani-2-perambur,SS HYDERABAD BIRYANI," 45/66, M.H.Road, Near Revathy Thanga Maligai, Perambur, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,4.1,269
4845,https://www.zomato.com/chennai/ss-hyderabad-biryani-1-avadi,SS HYDERABAD BIRYANI," 142, N.M Road, Near Ramarathna Theate, Avadi, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,4.0,205
4846,https://www.zomato.com/chennai/ss-hyderabad-biryani-parrys,SS HYDERABAD BIRYANI," 154/319, Linghi Chetty Street, Near Andhra Bank Zonal Office, Parrys, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,3.9,156
4847,https://www.zomato.com/chennai/ss-hyderabad-biryani-1-ambattur,SS HYDERABAD BIRYANI," 52, SS Complex, CTH Road, Thirumullaivoyal, Near Reebok Showroom, Ambattur, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,3.7,138
4848,https://www.zomato.com/chennai/ss-hyderabad-biryani-3-perambur,SS HYDERABAD BIRYANI," 8/12, Perambur High Road, Saraswathy Square, Perambur, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,3.9,122
4849,https://www.zomato.com/chennai/ss-hyderabad-biryani-1-poonamalle,SS HYDERABAD BIRYANI," 57, Bangalore Highway Road, Irungattukottai, Sriperambadur, Poonamalle, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,3.7,80
4850,https://www.zomato.com/chennai/ss-hyderabad-biryani-2-ambattur,SS HYDERABAD BIRYANI," 14, Redhills Main Road, Pudur, Ambattur, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,3.8,76
4851,https://www.zomato.com/chennai/ss-hyderabad-briyani-george-town,SS HYDERABAD BRIYANI," 80/13, Thambu Chetty St, Mannady, George Town, Chennai","['Biryani', ' North Indian', ' Chinese', ' Arabian']",500.0,3.3,11
4852,https://www.zomato.com/chennai/kfc-chromepet,KFC," Number 5, GST Road, Tambaram Sanatorium, Chromepet, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,4.1,967
4853,https://www.zomato.com/chennai/kfc-ashok-nagar,KFC," 43/44, 11th Avenue, Near Udhayam Cinema Hall, Ashok Nagar, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,4.0,748
4854,https://www.zomato.com/chennai/kfc-1-nungambakkam,KFC," 166/24, Kodambakkam High Road, Nungambakkam, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.8,890
4855,https://www.zomato.com/chennai/kfc-anna-nagar-west,KFC," 172/995 J, 12th Main Road, 2nd Avenue, Anna Nagar West, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.9,828
4856,https://www.zomato.com/chennai/kfc-mogappair,KFC," 1/C1, Kambar Salai, Opposite Grand Sweets, Mogappair, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,4.0,681
4857,https://www.zomato.com/chennai/kfc-velachery,KFC," 185, 3rd Cross, Velachery Tambaram Main Road, Velachery, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.3,821
4858,https://www.zomato.com/chennai/kfc-thuraipakkam,KFC," 181 B, Rajarajan Layout, Okkiyam, Thuraipakkam, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.1,1201
4859,https://www.zomato.com/chennai/kfc-porur,KFC," 1/445, Ground Floor, Mount Ponamallee Road, Opposite Ramachandra Hospital, Porur, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,4.1,755
4860,https://www.zomato.com/chennai/kfc-ramapuram,KFC," 32/21, Mount Poonamalle High Road, Near MIOT Hospital, Ramapuram, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.7,636
4861,https://www.zomato.com/chennai/kfc-t-nagar,KFC," 18, Ground & 1st Floor, Pondy Bazaar, Sir Thyagaraya Road, T. Nagar, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.8,574
4862,https://www.zomato.com/chennai/kfc-madipakkam,KFC," Plot 6, Survey 4/48, Raghava Nagar, Medavakkam High Road, Madipakkam, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.9,502
4863,https://www.zomato.com/chennai/kfc-santhome,KFC," 55 A, Ground Floor, Opposite Nilgiris, Santhome High Road, Santhome, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.9,304
4864,https://www.zomato.com/chennai/kfc-kottivakkam,KFC," 1/74, East Coast Road, Kottivakkam, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.6,471
4865,https://www.zomato.com/chennai/kfc-selaiyur,KFC," 208 A, Camp Road Junction, Selaiyur, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,4.0,625
4866,https://www.zomato.com/chennai/kfc-besant-nagar,KFC," H 136/1, 6th Avenue, Elliots Beach, Besant Nagar, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.6,503
4867,https://www.zomato.com/chennai/kfc-poonamalle,KFC," 46, Survey 89/2 B, Madavilagam, Nazareth Pattai, Chennai Bangalore Highway, Poonamalle, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.9,454
4868,https://www.zomato.com/chennai/kfc-1-velachery,KFC," 185, 3rd Cross, Velachery Tambaram Main Road, Velachery, Chennai","['Burger', ' Fast Food', ' Beverages']",500.0,2.7,367
4869,https://www.zomato.com/chennai/kfc-koyambedu,KFC," 239, Ground Floor, Jawaharlal Nehru Salai, Koyambedu, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.6,323
4870,https://www.zomato.com/chennai/kfc-navallur,KFC," 33, Coromandal Plaza, OMR Road, Navallur, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,4.1,867
4871,https://www.zomato.com/chennai/kfc-1-mylapore,KFC," 3rd Floor, Chennai Citi Centre, Dr. Radhakrishnan Salai, Mylapore, Chennai","['Burger', ' Fast Food', ' Beverages']",500.0,3.8,799
4872,https://www.zomato.com/chennai/kfc-3-kanchipuram-district,KFC," 2, Floor 1, GST Road, Thailavaram, Guduvanchery, Chengalpet, Kanchipuram District, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,4.1,306
4873,https://www.zomato.com/chennai/kfc-aminijikarai,KFC," 1, 627, Nelson Manickam Road, Poonamalee High Road, Aminijikarai, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.8,473
4874,https://www.zomato.com/chennai/kfc-vadapalani,KFC," Ground Floor, Forum Vijaya Mall, Arcot Road, Vadapalani, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.8,468
4875,https://www.zomato.com/chennai/kfc-1-royapettah,KFC," 3rd Floor, Express Avenue Mall, Royapettah, Chennai","['Burger', ' Fast Food', ' Beverages']",450.0,4.0,340
4876,https://www.zomato.com/chennai/kfc-6-kanchipuram-district,KFC," 27/28, Chennai-Bangalore Highway, Karaipettai, Kanchipuram District, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,3.7,18
4877,https://www.zomato.com/chennai/kfc-red-hills,KFC," Shop FF-001, Survey 93/1C/2B-180, SKLS Galaxy Mall, G.N.T Road, Red Hills, Chennai","['Burger', ' Fast Food', ' Finger Food', ' Beverages']",500.0,2.6,5
4878,https://www.zomato.com/chennai/kfc-egatoor,KFC," Shop C 01 & C 02, Second Floor, Marina Mall, Egattur Village, Egatoor, Chennai","['Burger', ' Fast Food', ' Beverages']",450.0,3.5,22
4879,https://www.zomato.com/chennai/savoury-sea-shell-thousand-lights,SAVOURY SEA SHELL," 55, Ali Tower, Greams Road, Opposite IDBI Bank, Thousand Lights, Chennai","['Chinese', ' BBQ', ' South Indian']",750.0,4.2,825
4880,https://www.zomato.com/chennai/savoury-sea-shell-perungudi,SAVOURY SEA SHELL," 391/1, Old Mahabalipuram Road, Nehru Nagar, Kandanchavadi, Perungudi, Chennai","['Arabian', ' Kerala', ' Chinese', ' Biryani', ' North Indian']",800.0,4.0,1223
4881,https://www.zomato.com/chennai/savoury-sea-shell-thuraipakkam,SAVOURY SEA SHELL," Vivekananda Nagar, Thuraipakkam, Chennai","['Arabian', ' Chinese', ' Kerala', ' Biryani', ' North Indian']",800.0,3.9,754
4882,https://www.zomato.com/chennai/savoury-sea-shell-velachery,SAVOURY SEA SHELL," 3, 3rd Cross Street, Vijaya Nagar, Velachery, Chennai","['Arabian', ' Chinese', ' Kerala', ' North Indian', ' Seafood', ' Biryani']",800.0,3.9,654
4883,https://www.zomato.com/chennai/savoury-sea-shell-egatoor,SAVOURY SEA SHELL," 1, 3, 4/1, Thazhambur Post, Rajiv Gandhi Salai, OMR, Egatoor, Chennai","['Arabian', ' Chinese', ' North Indian', ' Lebanese', ' Salad']",1400.0,2.7,68
4884,https://www.zomato.com/chennai/sangeetha-veg-restaurant-thuraipakkam,SANGEETHA VEG RESTAURANT," 2/96 B, Sri Nilayam, Old Mahabalipuram Road, Thuraipakkam, Chennai","['South Indian', ' North Indian', ' Chinese']",500.0,4.2,1565
4885,https://www.zomato.com/chennai/sangeetha-veg-restaurant-medavakkam,SANGEETHA VEG RESTAURANT," 11/8, Velachery Main Road, Medavakkam, Chennai","['South Indian', ' North Indian', ' Chinese', ' Mithai']",600.0,4.2,884
4886,https://www.zomato.com/chennai/sangeetha-veg-restaurant-perambur,SANGEETHA VEG RESTAURANT," Perambur High Road, Perambur, Chennai","['South Indian', ' North Indian', ' Chinese', ' Fast Food', ' Chettinad', ' Mughlai']",650.0,4.2,487
4887,https://www.zomato.com/chennai/sangeetha-veg-restaurant-adyar,SANGEETHA VEG RESTAURANT," 7, Gandhi Nagar, 1st Main Road, Adyar, Chennai","['North Indian', ' Chinese']",500.0,4.3,1260
4888,https://www.zomato.com/chennai/sangeetha-veg-restaurant-velachery,SANGEETHA VEG RESTAURANT," 51, Ganpathy Nagar, 150 Feet Bypass Road, Velachery, Chennai","['South Indian', ' North Indian', ' Chinese', ' Fast Food', ' Chettinad', ' Mughlai']",650.0,4.1,1159
4889,https://www.zomato.com/chennai/sangeetha-veg-restaurant-egmore,SANGEETHA VEG RESTAURANT," 91, Shivalaya Complex, Ethiraj Street, Egmore, Chennai","['South Indian', ' North Indian', ' Chinese']",700.0,4.3,519
4890,https://www.zomato.com/chennai/sangeetha-veg-restaurant-mylapore,SANGEETHA VEG RESTAURANT," 24, South Mada Street, Mylapore, Chennai","['South Indian', ' North Indian', ' Chinese', ' Fast Food']",500.0,4.0,450
4891,https://www.zomato.com/chennai/sangeetha-veg-restaurant-navallur,SANGEETHA VEG RESTAURANT," 1A/1B, Rajiv Gandhi Salai, Navallur, Chennai","['South Indian', ' North Indian', ' Chinese', ' Fast Food', ' Chettinad', ' Mughlai']",650.0,4.2,432
4892,https://www.zomato.com/chennai/sangeethas-desi-mane-ashok-nagar,SANGEETHA'S DESI MANE," 23/35,10th Avenue, Ashok Nagar, Chennai","['South Indian', ' North Indian', ' Chinese', ' Chettinad', ' Beverages']",750.0,4.1,514
4893,https://www.zomato.com/chennai/sangeetha-veg-restaurant-koyambedu,SANGEETHA VEG RESTAURANT," 19, Jawaharlal Nehru Road, Koyambedu, Koyambedu, Chennai","['South Indian', ' North Indian', ' Chinese', ' Fast Food', ' Chettinad', ' Mughlai']",650.0,4.1,426
4894,https://www.zomato.com/chennai/sangeetha-veg-restaurant-guindy,SANGEETHA VEG RESTAURANT," 65, Anna Salai, Guindy, Chennai","['South Indian', ' North Indian', ' Chinese', ' Chettinad']",500.0,3.9,325
4895,https://www.zomato.com/chennai/sangeetha-veg-restaurant-1-egmore,SANGEETHA VEG RESTAURANT," 23, Gandhi Irwin Road, Opposite Railway Station, Egmore, Chennai","['South Indian', ' North Indian', ' Chinese', ' Desserts', ' Beverages']",400.0,3.9,341
4896,https://www.zomato.com/chennai/sangeetha-fast-foods-ra-puram,SANGEETHA FAST FOODS," 10/2, 4th Main Road, 3rd Cross Junction, RA Puram, Chennai","['North Indian', ' Chinese', ' South Indian', ' Fast Food']",500.0,3.8,308
4897,https://www.zomato.com/chennai/sangeetha-veg-restaurant-1-gst-road,SANGEETHA VEG RESTAURANT," 1/596, Perungalathur, GST Road, Chennai","['South Indian', ' North Indian', ' Chinese', ' Chettinad']",500.0,3.9,358
4898,https://www.zomato.com/chennai/sangeetha-ramapuram,SANGEETHA VEG RESTAURANT," 5/12, Mount Poonamalle Road, Nandambakkam, Ramapuram, Chennai","['South Indian', ' North Indian', ' Chinese', ' Chettinad']",500.0,2.8,335
4899,https://www.zomato.com/chennai/sangeetha-veg-restaurant-thousand-lights,SANGEETHA VEG RESTAURANT," 48, Ground Floor, Parsn Manere, 602, Anna Salai, Thousand Lights, Chennai","['South Indian', ' North Indian', ' Chinese']",400.0,3.6,191
4900,https://www.zomato.com/chennai/sangeetha-veg-restaurant-2-gst-road,SANGEETHA VEG RESTAURANT," 16 & 17, Urappakkam, GST Road, Chennai","['South Indian', ' North Indian', ' Chinese', ' Fast Food', ' Chettinad', ' Mughlai']",650.0,3.9,252
4901,https://www.zomato.com/chennai/sangeetha-veg-restaurant-vandalur,SANGEETHA VEG RESTAURANT," 40/166, GST Road, Vandalur, Chennai","['South Indian', ' North Indian', ' Chinese', ' Fast Food', ' Chettinad', ' Mughlai']",650.0,3.0,218
4902,https://www.zomato.com/chennai/sangeetha-veg-restaurant-muttukadu,SANGEETHA VEG RESTAURANT," 216, Jumbo Odai Street, East Coast Road (ECR), Muttukadu, Near MGM, Muttukadu, Chennai","['South Indian', ' North Indian', ' Chinese', ' Fast Food', ' Chettinad', ' Mughlai']",650.0,3.5,170
4903,https://www.zomato.com/chennai/sangeetha-veg-restaurant-parrys,SANGEETHA VEG RESTAURANT," 53, Armenian Street, Parry's Corner, Parrys, Chennai","['South Indian', ' North Indian', ' Chinese', ' Fast Food', ' Chettinad', ' Mughlai']",650.0,4.1,206
4904,https://www.zomato.com/chennai/sangeetha-veg-restaurant-1-poonamalle,SANGEETHA VEG RESTAURANT," Grand Trunk Road, Thirumalzisai, Poonamalle, Chennai","['North Indian', ' Chinese']",500.0,3.9,175
4905,https://www.zomato.com/chennai/sangeetha-veg-restaurant-teynampet,SANGEETHA VEG RESTAURANT," 33/50, K B Dasan Road, Teynampet, Chennai","['South Indian', ' North Indian', ' Chinese', ' Fast Food']",500.0,3.2,162
4906,https://www.zomato.com/chennai/sangeetha-okadeys-ra-puram,SANGEETHA OKADEY'S," 126/102, 4th Main Road, RA Puram, Chennai","['South Indian', ' North Indian', ' Chinese', ' Desserts', ' Beverages']",800.0,3.7,129
4907,https://www.zomato.com/chennai/sangeetha-veg-restaurant-santhome,SANGEETHA VEG RESTAURANT," 126, Santhome High Road, Pattinapakkam, Santhome, Chennai","['South Indian', ' North Indian', ' Chinese', ' Fast Food']",700.0,3.2,139
4908,https://www.zomato.com/chennai/sangeetha-veg-restaurant-3-gst-road,SANGEETHA VEG RESTAURANT," 9, GST Road, Chennai","['South Indian', ' North Indian', ' Chinese', ' Fast Food', ' Chettinad', ' Mughlai']",650.0,3.7,147
4909,https://www.zomato.com/chennai/sangeetha-veg-restaurant-triplicane,SANGEETHA VEG RESTAURANT," 31, Bharathi Salai, Triplicane, Chennai","['North Indian', ' Chinese', ' South Indian']",500.0,3.3,71
4910,https://www.zomato.com/chennai/sangeethas-desi-mane-virugambakkam,SANGEETHA'S DESI MANE," 93, Arcot Road, Near Chandra Mall Inox Theatre, Virugambakkam, Chennai","['South Indian', ' North Indian', ' Chinese', ' Chettinad', ' Desserts', ' Beverages']",800.0,3.4,29
4911,https://www.zomato.com/chennai/sangeetha-veg-restaurant-2-ramapuram,SANGEETHA VEG RESTAURANT," Shop 4/5, Ground Floor, Block 5, DLF Sez, IT Park, Mount Poonamalle Road, Manapakkam, Ramapuram, Chennai","['South Indian', ' North Indian', ' Chinese']",500.0,3.3,26
4912,https://www.zomato.com/chennai/mcdonalds-valasaravakkam,MCDONALD'S," 6, Janaki Nagar, Near Kesavarthini, Arcot Road, Valasaravakkam, Chennai","['Burger', ' Fast Food']",500.0,3.6,443
4913,https://www.zomato.com/chennai/mcdonalds-kilpauk,MCDONALD'S," 226, Om Sakthi Plaza, Kilpauk Garden Road, Kilpauk, Chennai","['Burger', ' Fast Food']",500.0,4.0,420
4914,https://www.zomato.com/chennai/mcdonalds-adyar,MCDONALD'S," 2nd Cross Street, Gandhinagar, Adyar, Chennai","['Burger', ' Fast Food']",500.0,3.9,403
4915,https://www.zomato.com/chennai/mcdonalds-anna-nagar-east,MCDONALD'S," Plot 4673, West Block, 2nd Avenue, Near Roundtana, Anna Nagar East, Chennai","['Burger', ' Fast Food']",500.0,4.1,616
4916,https://www.zomato.com/chennai/mcdonalds-ashok-nagar,MCDONALD'S," 43-44/96-97, 11th Avenue, Ashok Nagar, Chennai","['Burger', ' Fast Food']",500.0,4.0,415
4917,https://www.zomato.com/chennai/mcdonalds-semmancheri,MCDONALD'S," OMR, Semmancheri, Chennai","['Burger', ' Fast Food']",500.0,3.9,399
4918,https://www.zomato.com/chennai/mcdonalds-kanchipuram-district,MCDONALD'S," Bharat Petroleum, Maraimalai Nagar, Kanchipuram District, Chennai","['Burger', ' Fast Food']",500.0,4.0,317
4919,https://www.zomato.com/chennai/mcdonalds-aminijikarai,MCDONALD'S," Ground Floor, Ampa Skywalk, Nelson Manickam Road, Aminijikarai, Chennai","['Burger', ' Fast Food']",500.0,3.7,326
4920,https://www.zomato.com/chennai/mcdonalds-mylapore,MCDONALD'S," 3rd Floor, Chennai Citi Centre, Dr. Radhakrishnan Salai, Mylapore, Chennai","['Burger', ' Fast Food']",500.0,3.7,258
4921,https://www.zomato.com/chennai/mcdonalds-navallur,MCDONALD'S," Vivira Mall, Navallur, Chennai","['Burger', ' Fast Food']",500.0,3.9,248
4922,https://www.zomato.com/chennai/mcdonalds-1-anna-salai,MCDONALD'S," Spencers Plaza, Ground Floor, Phase 1, Anna Salai, Chennai","['Burger', ' Fast Food']",500.0,3.5,135
4923,https://www.zomato.com/chennai/mcdonalds-2-tambaram,MCDONALD'S," Rajaji Road, Railway Station Road, Air Force Station, Tambaram, Chennai","['Burger', ' Fast Food']",500.0,4.0,220
